115879.000,50473.270,81060.200,96705.270,52341.590,35439.740,108202.900,91097.420,0.000
330425.300,89821.630,229530.900,332794.000,134330.600,49432.380,375515.900,216219.500,0.000
405446.900,1630.327,282904.500,532021.300,129559.300,-77994.480,601359.800,167714.100,0.000
392280.100,-60125.880,266458.800,552820.700,119433.600,-228386.600,616856.000,55180.990,0.000
417579.800,-15106.430,222713.900,377597.500,235349.100,-222407.400,369708.900,2950.583,0.000
431560.100,38329.510,97329.850,81988.720,383846.300,-45630.800,24894.990,-26040.940,0.000
452988.900,200212.000,10290.070,-153306.300,362222.400,271923.800,-50964.780,76305.800,0.000
508671.500,486725.100,146015.800,-89690.490,85767.370,611308.900,173237.300,353176.700,0.000
536577.800,661221.400,408000.400,247948.200,-110107.700,780463.000,435866.300,595597.300,0.000
485997.000,668406.300,568080.800,530876.800,58698.440,746584.300,607266.500,662302.200,0.000
400790.000,618734.700,610147.100,627433.600,321188.200,622543.900,604871.600,619588.100,0.000
338741.700,530370.000,572701.600,580788.400,526029.800,500821.700,395471.300,521224.100,0.000
278628.100,402962.800,441356.400,412644.900,653919.100,407368.700,143155.300,378311.700,0.000
186272.600,286094.200,281639.300,221172.000,532885.800,327911.200,13449.890,248114.400,0.000
87455.070,202937.800,184967.500,124483.600,242345.800,241994.500,-9776.263,169934.700,0.000
-2912.149,113722.800,131683.500,102602.300,44420.300,133043.000,-19939.830,100494.000,0.000
-97369.280,13514.050,56120.750,53942.920,9562.325,20361.620,-62229.370,7409.296,0.000
-166028.500,-41915.350,-23690.070,-37364.400,33254.820,-41932.340,-137353.300,-63257.050,0.000
-162353.300,-36774.920,-55661.020,-103193.800,55863.450,-30531.960,-203085.600,-66297.870,0.000
-116347.700,-26658.300,-52253.460,-103720.300,57333.860,3782.327,-191629.100,-38138.270,0.000
-117767.300,-52741.310,-59382.070,-72989.750,-14239.830,-12464.340,-113096.100,-46797.990,0.000
-184513.500,-90681.350,-80954.870,-67155.320,-127682.800,-80787.520,-84303.590,-95266.980,0.000
-231482.300,-106499.500,-98245.010,-105875.400,-137672.800,-127979.900,-167531.900,-129661.600,0.000
-203699.300,-107922.300,-116998.600,-159129.300,-21135.010,-110106.500,-254232.300,-125062.700,0.000
-159525.400,-114868.000,-141677.700,-177365.900,28533.870,-73940.820,-218127.200,-111031.600,0.000
-173210.600,-124516.800,-148641.800,-147425.100,-100718.100,-85955.640,-116703.200,-117563.500,0.000
-222703.000,-130333.900,-131703.500,-117232.800,-230916.300,-137543.400,-106173.700,-138739.600,0.000
-236251.800,-139745.800,-129148.300,-138429.200,-169709.700,-164659.500,-197765.600,-153868.800,0.000
-204571.800,-152737.600,-161409.800,-190480.100,-27475.680,-142929.000,-247849.500,-154953.500,0.000
-181118.900,-154093.900,-187477.600,-204495.400,-36722.900,-115473.600,-187352.000,-147410.800,0.000
-193564.500,-143226.100,-170065.200,-164642.700,-178479.700,-124536.500,-115933.800,-141817.500,0.000
-213907.200,-141922.400,-141067.100,-133089.500,-232570.400,-155935.200,-132146.100,-146953.200,0.000
-212262.300,-157358.500,-149840.900,-155703.000,-137313.300,-168386.900,-191957.800,-159319.200,0.000
-194839.100,-166708.100,-181979.200,-195120.600,-59428.930,-151894.800,-200051.800,-163298.700,0.000
-182396.900,-155029.400,-186433.100,-192830.600,-107507.800,-133579.300,-154173.700,-152039.100,0.000
-181294.800,-140787.600,-159446.500,-156467.900,-186104.400,-135969.000,-123520.300,-140011.900,0.000
-184505.100,-144491.300,-144134.000,-139122.000,-180616.600,-150919.900,-135515.300,-142504.500,0.000
-183816.600,-155904.600,-157494.100,-156554.100,-123231.000,-156627.300,-154737.800,-152154.300,0.000
-175373.200,-153922.300,-170583.000,-173472.500,-103780.500,-146495.800,-151141.600,-151090.300,0.000
-162539.200,-140537.800,-161736.800,-164104.600,-129485.900,-133284.800,-133286.400,-138543.000,0.000
-153978.300,-133102.600,-145497.600,-143650.100,-148311.500,-129941.700,-119525.800,-129456.600,0.000
