94090.700,14126.200,7718.526,80959.840,77063.670,-5439.938,127609.100,93111.890,-0.171,0.985,-0.164,0.000
266175.900,-30906.400,17290.600,192073.000,228507.300,-77423.350,419977.900,242361.700,-0.173,0.990,-0.172,0.000
324034.600,-185556.200,21846.110,98979.230,272218.000,-220057.500,633890.600,242268.500,-0.176,0.993,-0.175,0.000
326306.900,-239671.000,77434.930,-64459.400,243840.600,-252653.400,661582.400,172723.200,-0.173,0.995,-0.176,0.000
397136.500,-107903.300,196487.400,13039.790,302197.100,-87201.700,477090.400,148475.600,-0.175,0.995,-0.179,0.000
471763.100,56384.880,302314.200,264200.600,390264.900,171173.100,184861.900,123957.600,-0.175,0.995,-0.178,0.000
516680.800,290001.300,386832.500,500121.700,452001.000,460451.900,110468.200,180321.400,-0.178,0.993,-0.179,0.000
555297.600,585117.100,463536.100,679578.100,523337.900,697644.500,259201.200,373487.800,-0.178,0.994,-0.175,0.000
556264.900,721337.400,492478.800,734353.500,564848.500,754688.700,429939.600,554567.600,-0.176,0.995,-0.178,0.000
484754.100,687821.900,478419.200,612593.400,518850.800,670273.300,541507.700,599785.100,-0.176,0.992,-0.177,0.000
395503.100,627166.100,472358.800,430479.800,436242.600,574279.500,527414.200,556467.300,-0.177,0.993,-0.179,0.000
348449.400,564228.900,478640.100,344900.100,387481.300,513516.200,385278.000,464548.300,-0.177,0.992,-0.177,0.000
314185.300,485916.700,461852.800,368330.800,362167.300,466993.700,220799.900,320315.000,-0.178,0.993,-0.179,0.000
240811.800,407859.600,425676.200,389133.100,331651.500,400968.000,119157.400,182037.400,-0.178,0.993,-0.180,0.000
140389.000,324835.800,388554.700,372723.000,304514.600,299291.800,71194.120,96834.310,-0.177,0.993,-0.179,0.000
38918.110,211878.500,344034.100,336600.500,271711.300,169993.300,21476.500,31699.930,-0.175,0.994,-0.179,0.000
-61510.210,91963.910,296159.400,259939.900,201543.900,54941.440,-57253.790,-44081.560,-0.175,0.995,-0.179,0.000
-131832.200,30414.020,263621.100,182708.400,117984.500,6660.360,-145981.800,-101135.600,-0.174,0.996,-0.179,0.000
-131364.100,34776.230,244115.200,187088.800,78896.450,18816.890,-195164.400,-103084.900,-0.172,0.995,-0.176,0.000
-93240.560,33322.160,214702.500,235915.600,75160.640,21131.820,-167551.300,-77310.200,-0.172,0.993,-0.178,0.000
-103475.400,-13616.510,171986.300,200180.900,39319.710,-26615.250,-106099.500,-84305.000,-0.170,0.988,-0.180,0.000
-171740.900,-59286.210,138246.400,79821.520,-39932.730,-80814.150,-109448.400,-129370.000,-0.169,0.986,-0.183,0.000
-212702.100,-63288.590,122180.900,23675.240,-91722.040,-89432.740,-195847.800,-159480.800,-0.165,0.983,-0.182,0.000
-183484.300,-59724.520,104952.600,84078.480,-80415.580,-73222.150,-257703.700,-147939.700,-0.163,0.983,-0.188,0.000
