102514.100,28013.480,3598.412,90141.710,38491.870,-5094.957,127609.100,100733.800,-0.041,0.966,-0.038,0.000
293039.300,13204.840,7095.435,217697.100,107181.300,-75373.460,419977.900,265605.600,-0.037,0.974,-0.046,0.000
362411.600,-127221.900,14842.530,108269.200,123623.000,-212136.300,633890.600,270004.800,-0.038,0.984,-0.049,0.000
356803.200,-211960.900,75713.490,-116340.900,129638.900,-255054.800,621419.800,190718.800,-0.039,0.993,-0.054,0.000
401120.600,-131542.600,194283.900,-95109.790,244972.100,-119617.000,346051.600,157413.000,-0.042,1.000,-0.055,0.000
450356.900,14027.480,300989.100,159044.300,435468.700,126196.600,9266.747,127167.100,-0.044,1.011,-0.060,0.000
488450.400,258294.100,385581.000,436445.200,572634.600,423824.100,-18261.780,176195.500,-0.049,1.021,-0.057,0.000
534323.000,570727.100,461186.000,652600.300,522195.200,679075.800,212827.000,365461.700,-0.053,1.030,-0.052,0.000
548826.900,728725.800,492374.100,751727.200,306785.400,759073.600,457731.600,549427.900,-0.056,1.037,-0.054,0.000
488332.100,703923.400,479591.700,654026.300,205979.400,689115.100,614603.800,595183.400,-0.058,1.042,-0.052,0.000
399069.000,629082.400,472448.400,459018.300,274429.700,592256.500,596596.800,547539.700,-0.058,1.045,-0.048,0.000
344470.600,549462.800,479185.100,364159.100,371330.600,521116.200,418532.400,451653.800,-0.060,1.050,-0.047,0.000
301878.300,467881.800,462993.300,389430.400,466642.200,468020.600,235274.500,304878.500,-0.059,1.050,-0.046,0.000
222505.100,392710.500,426935.700,412079.500,463059.500,402983.600,144009.200,165124.400,-0.056,1.050,-0.046,0.000
122526.600,313539.400,390904.700,394677.500,297621.100,304986.900,111154.500,81312.970,-0.053,1.048,-0.040,0.000
25490.070,204924.000,347200.300,356154.900,95184.400,178760.400,65452.720,20756.680,-0.053,1.050,-0.041,0.000
-72699.420,84790.100,299526.300,274022.000,-13258.860,64575.790,-19563.450,-51901.270,-0.048,1.050,-0.044,0.000
-143710.500,17242.570,266782.200,188238.400,-28504.360,13017.180,-122079.700,-109655.500,-0.041,1.047,-0.042,0.000
-143267.300,20409.510,245941.100,192951.000,-4729.773,20440.990,-184429.300,-111196.100,-0.037,1.043,-0.047,0.000
-101026.400,30720.620,214896.900,255359.600,14754.030,23502.610,-153173.500,-81437.700,-0.031,1.045,-0.046,0.000
-105672.800,-4651.293,172892.900,226501.300,-18763.330,-18028.660,-72821.180,-86569.300,-0.027,1.046,-0.045,0.000
-173793.800,-56880.010,141793.700,91286.270,-109016.800,-70263.200,-70850.050,-135047.800,-0.022,1.048,-0.043,0.000
-220314.100,-76708.710,126088.200,18504.340,-164241.300,-85767.380,-179772.000,-167432.000,-0.021,1.048,-0.041,0.000
-193241.000,-72728.560,105722.400,86554.010,-114629.100,-75743.370,-262334.400,-151850.500,-0.021,1.052,-0.038,0.000
-153137.400,-82015.450,72845.450,147610.700,-45293.380,-82713.940,-206034.900,-128367.700,-0.023,1.052,-0.034,0.000
-171151.000,-105762.800,44299.880,70941.120,-84378.180,-112192.500,-103503.400,-139605.500,-0.028,1.055,-0.032,0.000
-220733.200,-121080.300,30051.570,-47658.340,-193827.000,-134428.400,-116030.000,-169127.900,-0.035,1.059,-0.025,0.000
-231761.100,-126656.700,16962.180,-54748.290,-219220.800,-136628.700,-225174.300,-177522.000,-0.040,1.056,-0.021,0.000
-200775.900,-135515.000,-5810.000,16271.050,-135306.000,-134774.600,-268176.900,-162575.100,-0.046,1.049,-0.020,0.000
-181955.900,-144244.200,-28876.390,22601.930,-84084.930,-140938.400,-192517.300,-151728.300,-0.051,1.042,-0.019,0.000
-197297.500,-143952.900,-41897.820,-54600.320,-145806.400,-149921.200,-122239.800,-157014.500,-0.056,1.038,-0.020,0.000
-215911.600,-144039.000,-51368.640,-108378.100,-221999.400,-156256.800,-154162.600,-166068.800,-0.059,1.032,-0.019,0.000
-212241.500,-155473.900,-66580.940,-93528.160,-204647.900,-161066.000,-223655.900,-166950.600,-0.058,1.031,-0.018,0.000
-196714.900,-166428.800,-83218.980,-75858.250,-137379.000,-162877.600,-226371.100,-160503.100,-0.054,1.031,-0.015,0.000
-187726.700,-161443.300,-93384.340,-104881.900,-125129.900,-159308.700,-171423.900,-152707.900,-0.053,1.034,-0.013,0.000
-187204.000,-150440.600,-100116.100,-150321.600,-171555.300,-156106.100,-141067.600,-148210.000,-0.055,1.037,-0.014,0.000
-188654.400,-152828.900,-110251.900,-172742.300,-198279.400,-160098.200,-161398.500,-148588.800,-0.058,1.039,-0.008,0.000
-187629.000,-164503.600,-121788.200,-177836.600,-174993.400,-165994.200,-186320.400,-149874.300,-0.058,1.042,-0.006,0.000
-180975.700,-165848.800,-128893.800,-184814.800,-145315.700,-163409.200,-180300.000,-145651.000,-0.058,1.046,-0.002,0.000
-169415.200,-154511.800,-132841.100,-194104.200,-144206.600,-154065.500,-156759.900,-136244.500,-0.058,1.049,0.000,0.000
-160419.700,-146581.500,-138703.200,-202498.800,-157537.600,-149190.700,-141603.900,-129048.900,-0.059,1.053,0.002,0.000
-158884.800,-149178.100,-146056.600,-214170.300,-161335.700,-151729.800,-140306.900,-127412.400,-0.060,1.057,0.003,0.000
-158654.200,-152469.600,-150843.400,-226293.800,-153747.500,-153153.700,-144025.300,-126255.700,-0.061,1.060,0.008,0.000
-151717.700,-148340.200,-152936.700,-229167.600,-143173.700,-147705.100,-144051.000,-121034.600,-0.061,1.064,0.013,0.000
-140356.900,-140485.600,-155372.600,-224486.500,-134295.900,-139483.300,-136155.800,-113764.400,-0.061,1.066,0.021,0.000
-131983.500,-134754.900,-158664.800,-223787.500,-130269.500,-134268.600,-122768.000,-107653.900,-0.061,1.065,0.025,0.000
-127715.100,-131664.200,-161009.900,-229547.900,-131476.600,-132291.500,-112048.600,-102605.100,-0.062,1.063,0.024,0.000
-123685.100,-129635.800,-162082.900,-234060.300,-131379.300,-130517.500,-109114.800,-98215.340,-0.062,1.060,0.026,0.000
-118266.600,-127154.800,-162757.200,-233422.500,-124088.000,-126597.500,-110044.400,-94973.460,-0.063,1.053,0.030,0.000
-111553.000,-121924.200,-162920.300,-229363.000,-113198.400,-119928.400,-107428.900,-91054.640,-0.065,1.046,0.036,0.000
-102917.300,-113998.800,-162387.900,-222982.800,-105935.100,-112454.800,-98446.120,-83951.600,-0.065,1.036,0.038,0.000
-94187.800,-107798.600,-162025.900,-217255.300,-103511.100,-107672.200,-86319.120,-75996.650,-0.067,1.027,0.037,0.000
-89515.750,-105869.600,-161926.400,-217475.500,-102447.900,-105983.800,-77481.480,-72006.590,-0.064,1.017,0.038,0.000
-87988.570,-104072.900,-160681.500,-220639.300,-99545.160,-103142.100,-76352.340,-71072.750,-0.064,1.008,0.041,0.000
-82984.050,-98009.840,-158027.800,-215482.700,-92416.230,-96225.760,-78930.240,-67358.400,-0.064,1.001,0.040,0.000
-72683.160,-90079.880,-155723.100,-200978.500,-81774.700,-88275.140,-74894.070,-59564.300,-0.062,0.991,0.040,0.000
-63863.920,-84945.570,-154466.200,-191155.500,-74223.660,-83598.090,-61283.990,-52749.110,-0.058,0.986,0.043,0.000
-61092.700,-82163.230,-152627.600,-192966.500,-74722.670,-81433.420,-48967.720,-49825.320,-0.055,0.981,0.040,0.000
-59736.510,-78507.230,-149287.300,-194480.900,-76789.950,-78013.900,-48212.480,-47869.520,-0.053,0.979,0.044,0.000
-54306.130,-73625.730,-145789.900,-184901.600,-70114.910,-72307.950,-53307.950,-44060.910,-0.052,0.979,0.045,0.000
-46501.420,-68642.640,-143079.000,-171095.400,-57026.800,-66130.850,-50821.500,-39187.910,-0.047,0.977,0.045,0.000
-40312.690,-63116.710,-140207.500,-163562.100,-49772.960,-60826.470,-38782.120,-34247.590,-0.042,0.976,0.049,0.000
-35901.430,-57549.590,-136601.100,-160479.000,-51619.270,-56882.270,-27685.300,-29279.480,-0.039,0.976,0.048,0.000
-32469.520,-54498.600,-133107.500,-156049.200,-52979.030,-54456.610,-25095.240,-25953.140,-0.037,0.977,0.044,0.000
-30429.900,-53303.440,-129855.500,-150681.800,-47122.710,-51769.360,-28101.230,-25417.200,-0.039,0.982,0.042,0.000
-27519.700,-49073.760,-125823.700,-143871.500,-38029.050,-46122.660,-29271.220,-23971.280,-0.040,0.983,0.042,0.000
-20284.010,-41030.040,-121312.800,-131724.100,-31447.350,-38850.460,-23450.490,-17620.140,-0.038,0.986,0.043,0.000
-12070.190,-35518.560,-117898.300,-119199.900,-28615.750,-35025.390,-11610.500,-10239.460,-0.038,0.987,0.045,0.000
-10581.640,-35824.350,-115220.400,-117703.200,-29142.660,-35460.010,-2817.560,-9130.095,-0.038,0.988,0.042,0.000
-14305.430,-35718.730,-111079.700,-122819.300,-30302.150,-34031.120,-6133.567,-12474.360,-0.040,0.988,0.043,0.000
-12060.350,-29427.190,-105544.500,-115011.800,-25323.890,-26989.910,-15504.110,-10705.230,-0.043,0.994,0.042,0.000
-1014.865,-21573.920,-101371.200,-92554.430,-13174.470,-19699.210,-13006.520,-1984.971,-0.049,1.002,0.048,0.000
6663.336,-19462.230,-99178.220,-80084.390,-5909.300,-18457.040,4728.294,3964.268,-0.049,1.009,0.053,0.000
2836.914,-20930.030,-96095.930,-89428.590,-12572.410,-20238.380,16508.480,1377.358,-0.050,1.013,0.051,0.000
-2481.510,-18590.380,-91017.970,-96656.650,-20749.450,-17577.670,6709.016,-2146.145,-0.052,1.017,0.049,0.000
3130.043,-12252.040,-86916.590,-79571.350,-12286.570,-10502.340,-7821.756,1937.010,-0.053,1.018,0.049,0.000
14370.800,-8073.722,-85702.180,-55345.310,5950.341,-5863.088,-1257.661,9726.609,-0.056,1.017,0.051,0.000
17195.150,-7648.294,-84897.840,-53083.980,9483.968,-6124.317,20329.610,12041.990,-0.059,1.018,0.050,0.000
11313.080,-6682.907,-81745.290,-66367.880,-4642.303,-6456.269,27098.230,8864.445,-0.059,1.016,0.047,0.000
9249.251,-3468.448,-77510.690,-65128.450,-11215.630,-3269.291,11830.330,7806.777,-0.057,1.015,0.049,0.000
15785.310,-716.050,-74861.030,-44796.500,3289.627,1060.211,637.171,11646.330,-0.054,1.014,0.046,0.000
22300.500,750.175,-73252.490,-30511.330,19008.290,3376.469,11691.590,15744.760,-0.051,1.010,0.045,0.000
22073.810,3010.427,-70376.120,-34527.550,14910.240,4208.307,28796.320,16562.080,-0.047,1.008,0.042,0.000
19137.110,5716.267,-66417.980,-40317.030,1412.548,5216.809,28930.710,15679.870,-0.045,1.004,0.039,0.000
19361.950,6379.200,-63335.390,-33291.170,1576.799,6517.692,16193.070,15505.840,-0.043,1.002,0.039,0.000
22268.150,6093.189,-61109.010,-21113.220,15106.340,8179.307,11277.450,16447.590,-0.037,1.001,0.034,0.000
24823.430,8443.938,-58120.740,-15558.770,22602.870,10717.110,19895.740,18350.030,-0.030,0.996,0.032,0.000
26186.690,12498.450,-54447.020,-14959.590,17071.980,12962.310,29117.780,20536.940,-0.024,0.994,0.028,0.000
26112.510,13548.830,-51564.220,-13377.630,10570.730,13001.640,28943.590,20975.180,-0.018,0.994,0.025,0.000
24434.680,11484.750,-49323.870,-10997.440,12497.470,12027.180,22838.430,19057.640,-0.016,0.992,0.022,0.000
23633.760,11566.920,-46262.230,-7924.545,18631.340,13372.630,18879.220,17968.540,-0.015,0.991,0.021,0.000
26432.730,15461.950,-42568.800,-1282.442,22077.790,16888.000,20847.900,20423.140,-0.018,0.991,0.019,0.000
30095.110,18261.000,-39833.490,5834.704,21779.030,18503.860,27021.690,23597.890,-0.019,0.996,0.016,0.000
