98967.850,22432.130,41588.820,84125.700,35367.680,-10935.510,127609.100,95041.220,-0.149,0.999,-0.008,0.000
284534.300,-1931.405,100060.100,185359.000,97594.560,-90462.410,419977.900,249657.500,-0.146,1.005,-0.015,0.000
356870.400,-139725.100,95667.300,40442.580,109638.500,-223508.700,633890.600,253384.100,-0.145,1.006,-0.018,0.000
359354.500,-212353.200,114810.500,-164017.800,122536.500,-250825.700,608440.100,182564.200,-0.144,1.008,-0.016,0.000
408741.000,-122340.000,203437.000,-56606.340,254928.700,-102067.700,313123.200,157221.100,-0.144,1.006,-0.018,0.000
458591.800,33100.180,276647.200,248655.700,453260.000,150852.300,-6592.885,134292.300,-0.144,1.007,-0.023,0.000
493907.900,285828.800,349368.900,523802.700,586540.100,446456.900,158.307,191180.600,-0.143,1.008,-0.024,0.000
534995.000,594433.100,443106.500,727165.900,522175.900,688213.300,234914.000,381381.700,-0.144,1.008,-0.025,0.000
545753.900,737307.300,491329.100,777069.400,300768.300,754756.500,475250.700,556943.100,-0.143,1.007,-0.022,0.000
485685.600,702070.300,475575.000,626405.900,214924.800,681131.200,628287.700,596781.700,-0.145,1.007,-0.022,0.000
399249.500,624242.100,458022.400,427003.300,287209.000,587032.000,594096.700,546925.400,-0.146,1.008,-0.024,0.000
346003.200,543019.900,459626.300,351605.600,379871.400,519640.900,406831.200,447339.900,-0.145,1.009,-0.025,0.000
302183.300,461932.000,443090.200,388221.700,473235.300,467620.200,233643.700,299939.900,-0.146,1.008,-0.024,0.000
220377.500,387761.900,410321.300,410395.300,457932.800,399992.200,154056.900,163059.900,-0.146,1.007,-0.021,0.000
118426.700,306807.700,381919.500,388950.300,282582.100,298010.700,120746.700,80358.550,-0.146,1.006,-0.022,0.000
21084.390,195139.800,342492.800,344333.000,83057.950,170114.600,70158.770,19365.180,-0.145,1.009,-0.020,0.000
-74799.420,76161.240,286429.400,258639.100,-16739.120,59094.660,-17057.680,-51632.530,-0.146,1.007,-0.023,0.000
-142468.700,13762.920,243197.500,182405.800,-26846.060,12950.790,-121724.800,-106597.600,-0.146,1.006,-0.024,0.000
-141317.000,19407.560,228804.300,201018.700,-2473.304,21870.800,-184569.400,-108342.700,-0.146,1.005,-0.027,0.000
-101352.000,27899.520,214731.900,258407.400,14203.400,21426.540,-147582.900,-81334.190,-0.148,1.006,-0.024,0.000
-107244.600,-8434.057,174395.200,209397.600,-23941.240,-22648.710,-62365.410,-87017.030,-0.149,1.005,-0.023,0.000
-173450.600,-58839.440,126944.800,70932.350,-114636.200,-72455.560,-66844.030,-132923.600,-0.146,1.007,-0.021,0.000
-218118.000,-77866.610,103571.500,19521.380,-163040.800,-84473.980,-186236.500,-164125.600,-0.146,1.007,-0.027,0.000
-192269.900,-75273.130,96921.220,100563.200,-107939.000,-75045.950,-266704.200,-150807.300,-0.146,1.007,-0.026,0.000
-154245.600,-84517.040,77618.620,145855.100,-43492.850,-85062.860,-198348.800,-129209.400,-0.146,1.007,-0.022,0.000
-171736.500,-105994.300,42820.710,50643.210,-91078.440,-115004.400,-93368.720,-139017.800,-0.147,1.009,-0.023,0.000
-219252.900,-120698.500,15093.140,-60234.650,-198989.600,-134750.300,-117435.600,-166517.000,-0.147,1.009,-0.025,0.000
-230057.000,-128377.700,2910.497,-47389.760,-214624.300,-135481.100,-233935.100,-175616.800,-0.146,1.009,-0.026,0.000
-200736.600,-138034.500,-7849.584,24803.590,-127826.700,-134826.000,-269466.600,-162642.700,-0.147,1.009,-0.026,0.000
-182619.800,-144486.300,-26501.450,15242.810,-84633.930,-142408.600,-184718.700,-151890.500,-0.148,1.009,-0.029,0.000
-196868.800,-142545.100,-46278.450,-68432.980,-152209.800,-151017.400,-117778.300,-155779.500,-0.149,1.010,-0.029,0.000
-214632.600,-144137.300,-60777.570,-112002.000,-223455.300,-156183.000,-158753.200,-164483.700,-0.148,1.010,-0.027,0.000
-211530.200,-157305.400,-72683.560,-88449.110,-198994.200,-160634.000,-229108.400,-166348.000,-0.148,1.010,-0.025,0.000
-196783.300,-167220.500,-84406.910,-74692.130,-133062.400,-162864.100,-225403.900,-160445.300,-0.147,1.008,-0.026,0.000
-187630.800,-160267.200,-94220.160,-110873.000,-127020.200,-159627.400,-167718.900,-152199.700,-0.148,1.008,-0.025,0.000
-186547.400,-149371.900,-102985.200,-156579.800,-174667.900,-156369.400,-140996.300,-147335.600,-0.146,1.009,-0.024,0.000
-187940.700,-153173.800,-113774.900,-175243.900,-197142.300,-160093.600,-164512.800,-147957.900,-0.147,1.010,-0.024,0.000
-187224.900,-165026.800,-124623.900,-178832.300,-171397.100,-165691.600,-188488.400,-149517.400,-0.147,1.008,-0.026,0.000
-180726.900,-165337.700,-130838.400,-186552.900,-143745.800,-163030.000,-180540.500,-145294.500,-0.148,1.008,-0.027,0.000
-169128.900,-153565.600,-133786.000,-196560.700,-144994.900,-153943.100,-156832.300,-135904.000,-0.149,1.010,-0.023,0.000
-160064.500,-146076.300,-139042.700,-205671.000,-157972.000,-149284.200,-142328.100,-128783.400,-0.147,1.007,-0.024,0.000
-158453.000,-148885.800,-146871.300,-217894.100,-160321.600,-151628.800,-141435.000,-127089.200,-0.146,1.009,-0.025,0.000
-158216.500,-151945.800,-152354.900,-229126.500,-152354.900,-152720.500,-145590.200,-125882.300,-0.146,1.008,-0.028,0.000
-151436.700,-147760.300,-154061.500,-230375.000,-142274.000,-147276.600,-145823.300,-120824.600,-0.147,1.008,-0.026,0.000
-140213.800,-139996.500,-155425.300,-225585.400,-133820.000,-139285.100,-137312.700,-113710.100,-0.147,1.009,-0.025,0.000
-131759.400,-134098.300,-158158.600,-226242.400,-129988.400,-134116.200,-123250.800,-107525.800,-0.146,1.009,-0.024,0.000
-127368.400,-130827.700,-160559.200,-232671.300,-131197.200,-132012.100,-112879.400,-102406.500,-0.149,1.008,-0.025,0.000
-123414.900,-128980.200,-161834.300,-236479.800,-130825.600,-130188.400,-110769.900,-98143.480,-0.148,1.008,-0.026,0.000
-118147.500,-126726.200,-162792.700,-234907.000,-123285.400,-126275.500,-111842.800,-95002.230,-0.149,1.007,-0.026,0.000
-111418.400,-121355.700,-162960.700,-230343.300,-112535.300,-119541.400,-108767.100,-91002.830,-0.149,1.008,-0.023,0.000
-102679.000,-113171.100,-161549.400,-223934.800,-105593.300,-112039.300,-99426.360,-83867.550,-0.149,1.007,-0.025,0.000
-93993.730,-107012.800,-160156.900,-218939.000,-103329.200,-107393.900,-87194.490,-76069.510,-0.150,1.009,-0.027,0.000
-89464.250,-105307.000,-160413.900,-220041.800,-102292.800,-105820.100,-78510.110,-72178.080,-0.150,1.008,-0.026,0.000
-87958.790,-103594.500,-160496.800,-222611.600,-99323.700,-102860.600,-77913.740,-71136.200,-0.149,1.007,-0.024,0.000
-82878.140,-97493.270,-157941.500,-215594.700,-91967.470,-95777.750,-80860.830,-67365.290,-0.148,1.006,-0.021,0.000
-72574.510,-89506.980,-154119.700,-200558.800,-81226.090,-87880.250,-76239.940,-59717.180,-0.148,1.006,-0.022,0.000
-63817.690,-84268.500,-151943.700,-192401.400,-74076.190,-83372.210,-61685.270,-52995.680,-0.148,1.003,-0.021,0.000
-61064.210,-81455.180,-150954.300,-195403.800,-75072.770,-81243.780,-49535.180,-49970.970,-0.148,1.003,-0.023,0.000
-59699.090,-78015.740,-148639.800,-195688.600,-76954.220,-77737.770,-49905.310,-47955.820,-0.151,1.003,-0.025,0.000
-54285.370,-73346.910,-144897.200,-184345.000,-69624.490,-71965.650,-55312.200,-44248.260,-0.150,1.005,-0.025,0.000
-46470.170,-68178.840,-141390.800,-170606.400,-56447.770,-65763.200,-51828.560,-39423.500,-0.151,1.005,-0.023,0.000
