95893.410,15940.320,599.558,82500.880,77614.540,-3452.178,127609.100,96147.450,-0.135,1.001,-0.078,0.000
271432.500,-27222.230,-545.398,183135.800,233218.200,-72289.620,419977.900,252008.600,-0.134,1.007,-0.088,0.000
327919.100,-183417.000,2245.938,57604.990,278909.500,-221319.000,633890.600,256960.400,-0.133,1.008,-0.090,0.000
323881.500,-243527.800,59594.900,-105753.500,240541.700,-266239.000,662997.900,188158.400,-0.132,1.007,-0.091,0.000
390337.300,-120434.600,184711.000,32634.010,289328.100,-99462.630,469549.200,158607.600,-0.132,1.006,-0.093,0.000
464209.700,42098.130,301758.200,329224.100,378991.500,163630.300,158830.400,121734.800,-0.133,1.006,-0.096,0.000
511586.700,282710.700,391853.900,559841.300,445344.400,451021.100,84630.230,162689.800,-0.130,1.006,-0.098,0.000
554554.900,585520.400,468810.200,718674.800,524297.100,694845.100,247442.800,349983.600,-0.129,1.005,-0.098,0.000
558864.600,726547.500,497299.900,742689.200,574796.800,759457.400,428223.700,539434.600,-0.129,1.004,-0.097,0.000
487653.700,694169.400,484122.200,575039.300,528647.100,673175.900,549317.400,594959.700,-0.129,1.004,-0.098,0.000
396308.000,630633.600,479705.500,372414.800,439252.800,575422.800,540379.300,558130.000,-0.127,1.004,-0.100,0.000
347724.800,563837.600,486000.500,316617.400,385763.100,516411.800,395979.000,471492.200,-0.127,1.005,-0.098,0.000
315445.700,486594.700,468442.700,369719.700,359630.300,471950.500,229452.700,329220.400,-0.125,1.007,-0.101,0.000
246651.000,413828.900,430808.500,394090.300,330652.400,407560.300,128969.000,188151.700,-0.126,1.008,-0.099,0.000
148952.300,333792.900,391070.500,378175.300,305669.800,307311.700,82901.820,101186.100,-0.125,1.008,-0.100,0.000
47196.120,220423.100,345403.000,339845.800,273705.800,178300.500,32556.070,36911.930,-0.124,1.008,-0.099,0.000
-56089.780,98186.020,299260.500,253735.100,201325.400,60453.190,-49891.430,-40428.320,-0.126,1.007,-0.099,0.000
-130971.100,32493.060,268739.000,176448.900,113541.100,8060.827,-142487.600,-101317.000,-0.126,1.006,-0.101,0.000
-133276.000,33387.700,248570.200,195417.100,71746.820,19319.860,-194921.300,-105511.100,-0.125,1.007,-0.102,0.000
-94163.160,32238.960,216704.400,248737.200,69439.870,23076.490,-168943.400,-79600.750,-0.124,1.009,-0.102,0.000
-102346.500,-11958.160,172969.000,196147.900,36932.550,-25268.090,-104797.800,-85648.190,-0.123,1.010,-0.101,0.000
-170893.100,-56966.270,140578.500,64989.620,-41777.090,-81487.380,-103604.100,-129594.600,-0.123,1.012,-0.100,0.000
-213498.000,-63183.650,125929.400,23735.940,-95639.570,-89237.220,-190843.000,-158936.200,-0.121,1.013,-0.100,0.000
-184434.300,-60992.190,108148.100,100339.200,-84581.780,-70252.850,-259072.300,-148393.300,-0.123,1.013,-0.101,0.000
-149576.300,-86756.420,75590.560,132007.400,-69275.630,-81558.910,-217054.600,-131861.000,-0.123,1.012,-0.101,0.000
-174211.700,-117655.900,44047.740,36852.870,-110847.500,-122068.300,-133904.900,-141723.000,-0.124,1.008,-0.101,0.000
-222549.200,-121049.600,27747.320,-58814.540,-172330.500,-144170.400,-139275.900,-164265.300,-0.124,1.007,-0.102,0.000
-227090.700,-115306.500,16775.840,-39583.520,-185168.000,-135371.700,-225440.700,-171790.200,-0.124,1.007,-0.102,0.000
-195397.500,-130784.400,-2961.545,20664.450,-159874.000,-129118.100,-263867.000,-163785.200,-0.122,1.002,-0.104,0.000
-183426.300,-152899.400,-26813.900,1178.240,-159226.700,-143246.800,-205183.100,-157093.000,-0.123,1.005,-0.104,0.000
-203101.900,-153029.000,-43131.090,-74763.110,-194973.000,-158795.000,-144373.800,-158352.000,-0.125,1.004,-0.101,0.000
-218022.400,-142610.400,-53344.790,-105743.800,-220797.900,-160682.000,-164956.400,-162750.800,-0.127,1.007,-0.102,0.000
-209735.500,-149774.600,-65996.990,-80405.650,-213626.600,-158426.900,-221391.200,-165647.500,-0.130,1.007,-0.099,0.000
-196088.400,-167434.200,-81003.030,-68301.720,-200921.600,-161014.600,-226579.700,-164071.600,-0.130,1.006,-0.100,0.000
