-3.475,1.33,2.529,2.126,-1.996,5.601,3.829,-1.85
-1.395,0.249,-0.53,9.062,-3.398,0.496,0.011,-4.507
-0.309,-1.816,-2.739,9.531,-5.308,-3.675,-2.539,-6.515
0.305,-3.558,-4.534,6.825,-7.211,-6.664,-4.949,-7.618
-0.876,-6.19,-6.787,8.57,-7.886,-9.7,-8.583,-9.247
-0.652,-9.877,-8.484,15.097,-6.555,-12.235,-12.042,-9.993
-3.289,-12.089,-8.522,18.459,-5.93,-12.576,-12.957,-10.711
-5.503,-13.214,-8.126,18.539,-5.452,-10.88,-11.561,-9.934
-7.024,-14.951,-8.434,17.515,-7.271,-8.315,-9.74,-8.297
-10.115,-16.228,-8.922,15.733,-11.839,-6.257,-8.562,-6.454
-10.952,-16.415,-10.626,14.688,-17.129,-6.952,-9.784,-4.834
-13.834,-16.865,-14.978,13.176,-23.299,-10.588,-13.926,-7.823
-15.909,-17.598,-20.066,9.342,-26.249,-14.137,-18.181,-12.079
-15.569,-17.354,-23.145,-1.042,-24.868,-15.752,-20.671,-15.162
-14.069,-15.107,-22.617,-12.147,-19.132,-15.269,-21.021,-17.045
-8.622,-11.355,-18.304,-12.997,-10.743,-12.399,-18.509,-15.411
-5.32,-7.578,-12.484,-7.087,-5.303,-8.525,-13.96,-13.731
-3.175,-4.098,-6.946,0.833,-0.934,-5.453,-9.169,-12.302
-1.941,-0.742,-1.543,9.368,3.388,-2.845,-4.818,-10.849
-2.759,0.998,2.7,18.102,6.133,-0.755,-1.207,-10.06
-2.767,-0.208,3.706,23.872,5.863,-0.919,0.301,-8.803
-5.06,-2.367,2.609,22.337,2.439,-2.928,-0.352,-7.645
-3.61,-3.694,1.487,18.256,0.867,-5.172,-1.634,-4.375
0.935,-4.815,-0.462,14.282,0.01,-7.88,-3.624,-2.047
2.657,-5.424,-3.629,13.366,-0.502,-10.897,-6.724,-3.87
3.029,-4.024,-6.62,18.162,1.798,-13.055,-9.918,-7.353
0.209,-0.345,-7.829,20.791,4.881,-13.269,-11.258,-11.434
1.387,3.496,-6.968,18.343,8.9,-11.66,-10.407,-12.018
4.779,5.265,-4.737,15.809,11.141,-9.311,-8.137,-9.772
3.918,5.149,-1.373,16.542,10.26,-6.222,-4.012,-7.428
4.385,4.175,1.835,19.546,8.032,-2.6,0.173,-4.656
3.891,3.173,3.149,24.034,4.107,0.078,1.502,-4.727
3.617,2.293,3.153,29.787,1.57,1.504,0.972,-5.267
2.775,1.172,3.107,30.323,-0.073,2.393,0.707,-4.243
