107750.700,39626.160,5742.205,86057.100,74610.380,12801.780,127609.100,107891.600,-0.113,1.005,-0.010,0.000
304109.200,46234.950,11705.160,198116.100,216520.600,-27130.770,419977.900,284106.900,-0.111,1.010,-0.019,0.000
363190.000,-88855.560,5905.176,89774.100,250085.000,-180956.700,633890.600,287605.100,-0.112,1.010,-0.021,0.000
341540.400,-188262.400,39051.720,-56521.020,214657.100,-277159.600,685721.600,198575.900,-0.110,1.012,-0.020,0.000
383150.800,-132335.500,150671.800,88524.410,269752.500,-157622.100,524851.600,152748.600,-0.111,1.014,-0.025,0.000
438921.200,-21551.720,273543.500,369716.000,365928.200,93505.680,176607.000,102066.700,-0.113,1.012,-0.024,0.000
486048.400,172982.600,372241.700,570218.100,439968.200,390925.100,37877.090,120520.600,-0.111,1.010,-0.027,0.000
540582.800,467272.900,460574.600,705521.100,515433.700,669762.300,199865.900,298684.200,-0.110,1.012,-0.028,0.000
558392.400,671596.400,502666.800,719613.800,557065.600,775022.800,395523.400,512590.700,-0.109,1.014,-0.027,0.000
493094.100,695025.300,487516.900,543765.600,518476.800,698859.400,527812.900,589811.400,-0.109,1.013,-0.026,0.000
397105.000,643933.600,471939.800,337974.500,443527.100,587723.300,550789.900,559522.100,-0.111,1.012,-0.026,0.000
341626.900,579375.800,480196.100,294714.900,394613.800,516051.600,427849.700,490773.500,-0.110,1.011,-0.029,0.000
316526.300,503175.900,471678.000,357013.600,369374.300,476759.000,257663.900,370108.700,-0.109,1.011,-0.029,0.000
269897.900,433209.300,438645.500,381977.600,342014.000,432411.700,152878.800,231244.400,-0.110,1.011,-0.029,0.000
187017.400,363215.800,402222.800,370837.900,314429.800,347969.500,113987.700,138395.900,-0.108,1.011,-0.027,0.000
83230.680,261338.100,357216.900,336293.600,285918.000,219465.300,66569.200,69875.510,-0.107,1.012,-0.025,0.000
-35150.160,132032.900,305754.700,247974.500,231994.100,84304.380,-27075.290,-22711.540,-0.107,1.012,-0.026,0.000
-130863.900,39273.340,269401.400,168074.000,159273.400,6721.732,-131955.700,-102685.800,-0.105,1.012,-0.024,0.000
-144331.100,23129.170,251445.500,187574.200,119127.300,8831.403,-191589.500,-110383.800,-0.103,1.015,-0.023,0.000
-99709.520,31284.370,226802.800,241531.300,110422.400,25910.240,-175529.200,-75932.900,-0.104,1.012,-0.025,0.000
-98259.420,554.311,183858.700,189304.600,68000.360,-10319.610,-116784.000,-80448.800,-0.104,1.012,-0.025,0.000
-168419.800,-49307.470,144119.900,60781.230,-17794.050,-75213.660,-102810.100,-131958.900,-0.104,1.013,-0.030,0.000
-219998.600,-66942.700,124981.100,21672.230,-71993.310,-97792.210,-174038.300,-163589.800,-0.104,1.014,-0.028,0.000
-192976.200,-63209.060,111677.900,95432.360,-59104.390,-76342.840,-251061.300,-147655.600,-0.104,1.013,-0.027,0.000
-152326.100,-81377.950,84661.470,123284.300,-46878.810,-74065.540,-233689.400,-130361.300,-0.105,1.014,-0.027,0.000
-174543.200,-114378.800,51168.760,30764.210,-95627.110,-112885.800,-153206.600,-146470.100,-0.105,1.014,-0.027,0.000
-226999.000,-124450.800,29050.060,-58703.710,-161426.000,-146461.900,-134535.200,-170871.400,-0.106,1.012,-0.027,0.000
-234378.000,-116984.100,16893.340,-39375.030,-173404.200,-143057.200,-208439.300,-173053.600,-0.107,1.013,-0.025,0.000
-200790.800,-127197.700,840.287,14897.290,-147178.900,-129874.400,-265669.200,-163319.600,-0.109,1.014,-0.027,0.000
-187337.000,-152254.700,-20902.140,-6475.337,-149658.300,-138457.600,-226554.200,-162303.000,-0.109,1.011,-0.025,0.000
-208460.200,-158722.400,-39214.590,-76911.460,-190147.000,-157890.300,-157038.900,-166653.600,-0.109,1.011,-0.026,0.000
-224020.500,-146200.200,-52004.180,-103732.200,-218063.000,-164722.600,-157581.300,-166520.600,-0.109,1.011,-0.026,0.000
-214240.300,-146745.400,-64867.030,-81453.680,-210378.200,-161218.200,-213867.400,-165891.100,-0.108,1.010,-0.030,0.000
-200531.600,-165682.300,-78666.290,-73634.530,-197680.600,-161012.100,-235441.000,-167989.200,-0.109,1.010,-0.031,0.000
-198601.500,-174153.600,-89667.080,-98689.720,-205721.500,-163650.200,-196550.700,-164922.000,-0.110,1.008,-0.027,0.000
-199155.400,-161997.100,-98713.230,-121363.600,-221815.600,-163203.900,-157768.300,-155136.500,-0.110,1.009,-0.030,0.000
-194984.300,-153143.600,-109486.900,-126006.300,-226464.700,-163020.100,-163379.600,-150261.500,-0.110,1.007,-0.029,0.000
-191462.800,-161745.800,-120373.800,-129064.900,-221756.000,-166225.000,-187608.800,-154305.800,-0.112,1.008,-0.027,0.000
-188925.100,-170842.200,-127129.700,-136334.800,-218168.600,-166336.800,-189406.700,-155140.700,-0.112,1.010,-0.029,0.000
-180886.000,-164979.800,-131178.500,-139024.100,-217381.400,-159358.000,-168699.100,-145482.100,-0.112,1.011,-0.030,0.000
-169897.400,-153882.300,-137308.500,-140475.000,-216902.600,-152862.900,-150564.200,-134868.500,-0.112,1.010,-0.027,0.000
-165061.500,-151662.400,-145235.500,-149899.800,-216481.600,-153437.900,-146217.200,-132418.000,-0.112,1.011,-0.024,0.000
-165154.800,-155030.300,-150573.000,-160397.300,-214731.800,-155637.500,-148434.100,-133027.900,-0.111,1.012,-0.027,0.000
-160572.600,-153832.500,-152556.400,-161529.900,-209426.000,-151656.700,-148149.300,-128731.900,-0.110,1.012,-0.026,0.000
-149744.100,-147407.400,-154527.000,-160177.800,-202611.800,-143250.300,-141591.700,-120939.400,-0.110,1.013,-0.026,0.000
-139997.800,-140990.900,-157868.500,-167494.800,-198045.600,-137039.600,-129615.800,-114330.800,-0.109,1.013,-0.027,0.000
-134731.700,-136600.900,-160774.500,-180592.800,-194898.700,-134691.200,-117815.100,-109037.900,-0.109,1.014,-0.027,0.000
-130808.600,-133705.500,-162231.200,-190388.100,-190145.600,-133157.000,-112318.000,-104308.500,-0.106,1.016,-0.027,0.000
-125800.300,-131426.500,-162930.300,-195110.100,-184077.300,-129696.800,-112240.900,-101124.800,-0.106,1.015,-0.025,0.000
-119210.000,-127269.600,-163024.700,-196827.800,-178004.400,-123312.000,-110296.300,-97679.450,-0.106,1.015,-0.027,0.000
-110252.500,-119879.300,-162367.800,-195572.700,-170869.500,-115307.300,-101855.400,-90474.090,-0.103,1.016,-0.025,0.000
-100859.000,-112901.700,-161922.600,-194749.000,-162929.300,-109547.900,-89910.790,-81734.860,-0.104,1.013,-0.025,0.000
-95726.200,-109972.000,-162161.600,-199906.500,-157375.000,-107918.300,-80924.570,-77357.110,-0.103,1.014,-0.031,0.000
-94316.670,-108068.100,-161518.500,-206633.000,-154028.600,-106217.500,-78198.040,-76662.630,-0.102,1.011,-0.032,0.000
-89486.430,-102380.700,-158898.700,-203861.500,-147730.100,-99569.080,-78637.520,-72948.910,-0.102,1.011,-0.031,0.000
-78812.190,-94634.240,-155950.000,-193206.400,-137191.800,-90370.230,-75141.920,-64786.960,-0.103,1.012,-0.029,0.000
-69420.730,-89567.730,-154428.100,-188821.400,-128410.700,-84892.380,-64433.270,-57856.150,-0.103,1.011,-0.029,0.000
-66444.980,-86574.920,-153239.000,-194158.600,-124782.500,-83502.270,-52529.180,-54869.350,-0.102,1.010,-0.030,0.000
-65020.110,-82039.300,-150526.000,-196333.100,-121277.400,-80838.470,-48239.750,-52338.480,-0.105,1.010,-0.030,0.000
-59280.140,-76422.410,-146782.800,-188159.100,-113281.500,-74602.200,-50906.990,-48027.450,-0.105,1.010,-0.032,0.000
-51208.810,-72048.660,-143513.000,-178288.500,-103868.400,-67715.540,-50419.060,-43496.200,-0.107,1.008,-0.031,0.000
-45003.570,-67621.290,-140627.500,-174321.400,-97287.700,-62517.230,-41065.160,-38939.810,-0.108,1.006,-0.031,0.000
-40349.160,-61615.890,-137386.300,-172520.200,-92269.460,-58678.610,-29234.590,-33274.640,-0.111,1.006,-0.031,0.000
-36289.810,-56878.110,-134105.200,-169058.100,-86592.660,-55921.910,-24241.390,-28924.910,-0.113,1.009,-0.030,0.000
-33956.210,-55161.540,-130924.500,-165508.100,-81286.980,-53424.580,-26435.140,-28465.710,-0.111,1.010,-0.031,0.000
-31305.960,-52076.030,-126870.500,-159846.500,-76042.770,-48338.930,-28006.300,-27689.400,-0.110,1.010,-0.028,0.000
-23961.050,-44631.670,-122009.000,-148416.600,-68039.690,-40413.010,-22609.850,-21080.420,-0.112,1.011,-0.026,0.000
-14922.790,-38131.480,-118238.400,-138364.700,-59153.430,-35147.720,-11829.790,-12755.420,-0.112,1.012,-0.028,0.000
-12951.170,-37459.990,-115976.300,-139623.200,-55544.650,-35872.790,-3763.205,-11402.430,-0.116,1.013,-0.029,0.000
-17060.540,-37470.130,-112685.100,-143860.700,-56001.140,-36338.770,-4867.223,-15098.910,-0.115,1.015,-0.029,0.000
-14972.070,-31422.780,-107025.200,-133337.000,-50987.860,-29412.460,-11015.820,-13141.570,-0.115,1.016,-0.031,0.000
-3145.993,-23358.160,-101670.000,-112560.900,-38707.210,-19706.790,-9901.979,-3886.856,-0.113,1.014,-0.033,0.000
5162.873,-21332.620,-99071.410,-105516.400,-30585.000,-17363.990,2711.021,1985.595,-0.110,1.010,-0.033,0.000
