-16.723,-3.73,-7.982,-2.897,-8.842,-2.132,-3.673,-5.51
-16.076,-6.746,-8.07,-4.737,-7.92,-5.093,-4.031,-5.906
-17.262,-8.675,-6.193,-6.016,-8.826,-5.972,-2.346,-6.228
-16.818,-8.449,-2.003,-6.219,-9.383,-3.292,3.438,-2.793
-17.112,-7.32,1.204,-6.948,-11.846,0.246,8.136,0.189
-16.457,-5.77,2.191,-8.767,-13.177,2.882,8.775,1.079
-15.996,-4.522,1.479,-11.959,-12.566,4.03,7.28,0.331
-17.421,-3.812,0.131,-15.122,-10.408,3.955,5.314,-2.253
-16.708,-3.683,-0.946,-15.706,-6.993,3.415,3.585,-4.81
-17.078,-4.791,-1.876,-13.659,-4.926,2.231,2.385,-7.505
-17.509,-6.803,-3.074,-11.932,-2.011,0.133,1.146,-8.999
-14.711,-7.171,-2.954,-11.162,1.663,-0.709,1.84,-7.453
-10.702,-6.012,-1.527,-9.93,5.644,-0.48,3.846,-4.103
-7.93,-7.196,-2.073,-8.389,8.185,-2.796,2.317,-2.849
-7.344,-9.744,-3.487,-5.87,6.499,-5.989,-0.691,-4.401
-4.406,-11.408,-4.714,-5.213,4.239,-7.869,-3.04,-5.331
-2.583,-13.255,-8.164,-9.872,0.505,-9.82,-7.071,-8.082
-3.897,-12.906,-10.997,-13.716,-2.911,-9.861,-10.096,-11.266
-1.602,-7.922,-8.726,-10.654,-1.583,-5.62,-7.751,-8.58
-0.152,-1.616,-3.047,-3.366,-0.19,0.222,-1.023,-2.302
-2.057,2.513,1.761,3.422,-0.261,3.681,4.226,4.314
-5.351,4.079,3.835,7.391,-1.819,4.27,4.504,8.306
-8.564,3.577,3.375,8.093,-4.631,3.451,1.916,8.919
-8.887,1.58,0.908,6.284,-7.068,1.628,-1.559,8.162
-9.158,-0.101,-1.781,5.116,-9.081,0.388,-4.205,4.947
-7.637,0.633,-1.858,6.998,-7.666,2.133,-2.881,3.252
-5.029,2.599,0.042,7.407,-5.395,5.383,1.51,4.243
-2.848,3.775,0.956,3.693,-3.824,6.738,3.707,4.214
1.632,4.627,0.811,0.553,-1.565,6.175,2.692,3.771
3.202,4.887,0.022,-1.48,-4.099,5.09,0.92,2.436
1.576,3.682,-1.904,-4.263,-9.441,3.273,-1.807,0.708
0.195,2.811,-2.67,-4.28,-11.068,2.183,-3.687,-0.601
1.573,3.611,-0.519,-0.338,-7.453,3.731,-1.791,-0.312
6.923,4.315,2.309,3.024,-1.22,5.902,1.284,1.873
10.692,4.67,4.54,4.564,4.433,7.001,2.661,2.011
13.017,5.763,6.104,5.964,10.852,7.341,2.52,1.061
12.925,6.801,6.361,6.536,14.802,6.854,1.859,0.109
9.501,7.431,5.622,5.103,15.791,6.063,1.855,-1.62
8.636,8.556,4.432,2.135,18.07,5.442,2.338,-2.2
9.699,10.011,3.135,-0.586,18.784,4.413,1.848,-2.553
11.986,10.359,1.671,-2.364,16.359,2.316,-1.024,-3.329
13.471,10.146,1.548,-2.126,12.408,1.618,-2.953,-4.12
