93496.480,10562.960,5683.364,87902.490,76260.390,-7475.908,127609.100,92824.390,-0.003,0.986,-0.024,0.000
262540.900,-45765.270,13089.820,219882.500,231648.700,-83259.240,419977.900,240794.300,0.002,0.996,-0.030,0.000
316604.000,-208944.600,19464.660,154371.000,283864.100,-227843.000,633890.600,240162.900,0.005,1.000,-0.032,0.000
319830.400,-254995.900,76333.040,-28210.880,252842.100,-265817.000,666534.400,172704.500,0.003,0.999,-0.032,0.000
393783.300,-106517.700,195220.800,-38900.000,301060.400,-106793.600,488000.600,151477.000,0.007,0.999,-0.033,0.000
469464.400,68798.570,302863.900,161447.600,385468.500,155023.500,197719.500,129517.300,0.006,0.997,-0.038,0.000
516625.400,313592.700,389350.400,401739.300,446671.300,452490.700,124941.000,189488.400,0.007,0.999,-0.040,0.000
557510.000,615129.900,467166.300,588635.600,521432.100,697318.400,267705.800,384126.600,0.010,1.004,-0.041,0.000
557940.500,737406.700,496182.500,698477.600,570435.300,761006.000,428751.100,559968.300,0.010,1.009,-0.039,0.000
485765.400,688353.100,481416.600,640987.600,526221.800,679040.400,536369.300,599502.900,0.010,1.016,-0.041,0.000
397176.500,624462.600,474249.400,472353.500,434848.100,581115.500,521383.900,551071.500,0.010,1.022,-0.039,0.000
350546.400,560681.600,478786.500,376809.700,375455.000,517371.500,376603.100,450702.100,0.010,1.030,-0.040,0.000
312050.700,479422.300,461062.600,387348.500,350133.600,467339.100,206149.100,301198.200,0.009,1.040,-0.043,0.000
230337.900,397574.700,425245.300,400076.100,325460.600,396241.200,100593.800,163953.700,0.013,1.043,-0.042,0.000
126078.300,312705.300,388427.800,381697.000,302584.300,292224.200,52403.750,82280.780,0.015,1.046,-0.042,0.000
26807.730,199522.400,343903.800,348892.600,270062.400,165227.800,5974.362,22182.250,0.020,1.043,-0.045,0.000
-69095.730,82583.040,296322.200,276768.500,193194.500,54320.170,-65501.010,-47772.880,0.023,1.036,-0.047,0.000
-133772.600,28470.700,263922.600,193441.300,100085.800,9452.282,-147707.500,-101353.700,0.022,1.028,-0.049,0.000
-129422.500,37920.440,243753.600,185890.300,55271.070,23038.140,-195347.200,-103236.300,0.022,1.018,-0.053,0.000
-91962.380,33798.210,213814.600,237661.500,54426.230,25310.170,-169805.900,-78525.560,0.020,1.010,-0.055,0.000
-104943.100,-17699.760,171813.000,218382.200,27697.230,-22847.130,-110059.100,-85556.770,0.019,1.004,-0.056,0.000
-173303.700,-62098.490,139023.200,100581.100,-45981.750,-77614.270,-112827.900,-129675.400,0.019,0.998,-0.059,0.000
-211948.300,-62004.560,122502.200,26004.420,-99874.330,-87186.570,-197274.900,-159018.300,0.021,0.993,-0.064,0.000
-181678.900,-58440.260,104067.200,75631.600,-92040.750,-71261.560,-257480.700,-147293.000,0.021,0.990,-0.064,0.000
-148606.100,-88125.270,73249.080,130855.000,-77612.070,-80661.460,-212666.500,-128581.400,0.023,0.988,-0.067,0.000
