-80629.020,-86029.050,4061.745,-55445.180,-66949.470,-127609.100,-34334.300,-110736.800,0.000
-198281.200,-199191.100,136915.000,-167786.200,-279164.800,-356910.500,-26748.110,-303695.900,0.000
-125006.000,-69017.740,426786.700,-152111.800,-427020.000,-363520.900,176194.900,-298093.000,0.000
112581.300,251276.100,635922.400,57950.910,-305586.100,-175998.600,419339.600,-134470.900,0.000
300409.500,425982.700,658617.300,331800.300,-100179.000,-20027.290,385159.300,-8396.542,0.000
324448.300,369119.200,447372.800,548970.600,36021.700,108110.600,77667.590,97560.300,0.000
210050.000,229682.400,50650.110,484649.300,11302.660,154361.000,-226271.000,167184.000,0.000
91266.940,-15107.460,-251536.800,109824.400,-251795.700,-4496.900,-483295.000,151387.200,0.000
-14379.980,-377147.200,-441631.400,-326461.700,-550046.500,-311019.300,-717560.500,21.939,0.000
-229721.500,-627499.900,-607468.100,-680257.800,-645983.000,-542674.200,-739685.800,-276193.300,0.000
-483839.500,-659049.800,-684128.800,-760782.600,-497440.600,-571202.900,-620072.600,-489874.700,0.000
-630430.400,-578968.600,-718077.900,-542267.800,-228469.600,-454834.100,-545563.800,-539955.800,0.000
-682055.100,-451831.100,-754385.800,-281699.300,-2841.474,-275298.000,-456671.400,-468863.500,0.000
-610125.100,-279179.800,-739843.900,-116663.300,103720.300,-90843.910,-306115.600,-299388.700,0.000
-406756.800,-135689.000,-651589.200,-52828.000,102574.700,14773.690,-164076.000,-111624.000,0.000
-202061.900,-76041.750,-520870.800,-58426.380,70879.610,30864.210,-63953.200,-10655.610,0.000
-89862.020,-35766.660,-400566.300,-57567.250,95606.130,52990.870,21068.300,17261.110,0.000
-53676.750,21574.060,-324744.900,-853.969,182559.400,115428.700,71713.240,38157.370,0.000
-64609.460,29331.960,-289657.300,62753.590,240440.900,139878.900,45505.730,44138.540,0.000
-97325.470,-15384.800,-254555.900,62462.240,201127.800,103539.800,3442.374,25428.920,0.000
-74694.370,966.758,-179322.700,22998.940,126773.200,97372.070,53389.270,47781.560,0.000
37438.700,100199.700,-86888.020,25221.270,129558.800,156958.500,159376.500,128840.000,0.000
122229.800,142044.900,-50068.610,76381.780,207383.900,190505.800,175401.700,162318.800,0.000
66995.740,65036.250,-75787.860,106873.600,247621.500,146898.500,89072.040,93238.060,0.000
-29581.150,10336.060,-73124.030,86895.180,196461.900,111360.400,54544.200,40328.050,0.000
10156.680,85236.980,8909.567,64103.700,133227.600,152063.000,140090.700,108228.800,0.000
151036.300,177298.500,91239.530,77358.740,144322.900,200328.100,217550.100,200942.500,0.000
191784.000,147140.800,86676.230,103051.800,200446.100,176499.000,177707.100,176016.600,0.000
89176.760,59844.940,40412.870,107029.100,214342.400,126831.400,100905.800,82246.120,0.000
21738.680,63127.560,55846.050,95744.390,170118.200,134154.800,111003.000,74183.000,0.000
97021.550,143036.800,130773.600,91199.620,130884.200,176304.700,180550.800,157819.000,0.000
194120.300,168542.700,170751.300,94215.270,138915.800,176893.300,198849.300,195809.000,0.000
175839.500,114029.100,143047.300,95866.410,166554.400,138075.200,152705.700,138500.000,0.000
95023.080,78031.790,116207.600,97368.590,168817.400,123409.700,122394.200,86049.770,0.000
81662.940,107075.500,141635.400,99859.640,142558.700,144399.300,141695.000,110576.200,0.000
139514.500,139451.200,183113.100,95931.040,118102.400,153488.100,165054.200,155613.000,0.000
172382.800,126717.100,189342.300,85487.940,115343.800,132966.500,158146.600,149557.200,0.000
145493.000,100357.000,170039.600,81415.170,125191.000,115287.300,139642.200,112429.700,0.000
113116.000,98539.550,164296.500,88135.940,127040.500,118795.500,132487.300,99652.820,0.000
115201.800,108708.800,177856.300,91888.480,113293.300,123463.400,132350.300,113443.000,0.000
132179.900,107282.800,188239.400,82792.850,94947.880,114023.200,130516.500,120416.600,0.000
136493.000,99097.840,186192.500,70792.800,86252.740,101813.100,128595.100,111113.400,0.000
128920.000,95687.300,181229.500,68874.620,87997.310,97688.520,125704.800,100248.500,0.000
119900.200,93207.070,179278.300,73606.840,89044.950,95940.230,117231.700,94729.270,0.000
112699.100,87228.490,177523.900,73296.730,81682.620,90399.080,107066.900,90997.290,0.000
109269.200,82733.650,175139.600,65680.980,69319.290,83610.660,102912.900,88151.270,0.000
