7.974,5.266,4.964,4.97,1.428,-0.173,-8.58,-8.689
10.426,6.872,5.386,4.625,1.093,1.66,-7.902,-8.223
12.746,8.634,6.297,4.805,1.014,3.744,-5.598,-5.579
14.414,10.025,7.236,5.39,0.955,5.536,-2.063,-0.996
15.006,10.71,7.785,6.179,0.873,6.81,2.15,4.862
14.239,10.526,7.642,6.876,0.896,7.615,6.461,10.94
11.997,9.381,6.619,7.083,1.12,7.975,10.263,15.958
8.465,7.297,4.702,6.446,1.517,7.739,12.916,18.774
4.283,4.57,2.17,4.911,2.057,6.726,13.894,18.795
0.401,1.775,-0.437,2.84,2.793,4.935,12.996,16.222
-2.403,-0.512,-2.612,0.77,3.665,2.528,10.404,11.879
-3.983,-2.063,-4.191,-0.964,4.221,-0.325,6.537,6.737
-4.786,-3.04,-5.35,-2.35,3.774,-3.445,1.926,1.562
-5.338,-3.68,-6.233,-3.444,2.008,-6.425,-2.782,-3.068
-5.694,-3.952,-6.618,-4.076,-0.548,-8.562,-6.844,-6.65
-5.411,-3.584,-6.025,-3.895,-2.772,-9.17,-9.653,-8.821
-4.02,-2.419,-4.191,-2.697,-3.75,-8.035,-11.003,-9.54
-1.524,-0.684,-1.43,-0.681,-3.417,-5.572,-11.113,-9.101
1.503,1.07,1.419,1.58,-2.522,-2.559,-10.43,-7.974
4.186,2.276,3.386,3.374,-2.015,0.25,-9.398,-6.635
5.761,2.635,3.786,4.14,-2.373,2.398,-8.276,-5.424
5.935,2.238,2.535,3.707,-3.334,3.817,-7.063,-4.417
5.06,1.497,0.221,2.389,-4.109,4.713,-5.573,-3.434
3.963,0.901,-2.148,0.836,-3.898,5.328,-3.656,-2.206
3.468,0.713,-3.643,-0.304,-2.416,5.714,-1.38,-0.596
3.895,0.805,-3.87,-0.715,-0.162,5.688,0.92,1.287
4.873,0.734,-3.087,-0.541,1.742,4.964,2.748,3.106
5.576,-0.009,-1.994,-0.269,2.107,3.349,3.63,4.365
5.186,-1.758,-1.399,-0.459,0.299,0.808,3.261,4.556
3.306,-4.543,-1.907,-1.449,-3.464,-2.597,1.556,3.334
0.199,-8.064,-3.699,-3.172,-8.24,-6.755,-1.336,0.687
-3.238,-11.693,-6.4,-5.173,-12.729,-11.397,-5.028,-3.02
-5.801,-14.61,-9.196,-6.828,-15.738,-15.954,-8.912,-7.161
-6.545,-16.087,-11.198,-7.66,-16.606,-19.636,-12.31,-11.069
-5.24,-15.792,-11.842,-7.56,-15.396,-21.693,-14.672,-14.215
-2.41,-13.866,-11.046,-6.756,-12.701,-21.665,-15.707,-16.272
0.993,-10.829,-9.138,-5.628,-9.28,-19.534,-15.43,-17.139
3.882,-7.498,-6.771,-4.563,-5.931,-15.853,-14.202,-16.955
5.203,-4.92,-4.891,-3.935,-3.588,-11.764,-12.706,-16.074
4.189,-4.084,-4.484,-4.05,-3.201,-8.649,-11.734,-14.937
0.84,-5.39,-6.021,-4.933,-5.173,-7.439,-11.747,-13.826
-3.794,-8.238,-8.984,-6.145,-8.798,-8.039,-12.498,-12.657
-7.986,-11.237,-12.028,-6.945,-12.405,-9.379,-13.121,-11.05
-10.275,-12.976,-13.745,-6.789,-14.28,-10.149,-12.735,-8.727
-10.233,-12.803,-13.441,-5.729,-13.674,-9.648,-11.077,-5.874
-8.488,-11.018,-11.314,-4.309,-11.075,-8.062,-8.609,-3.07
-6.062,-8.4,-8.051,-3.041,-7.626,-6.056,-6.029,-0.82
-3.647,-5.55,-4.295,-1.961,-4.285,-4.118,-3.672,0.855
-1.344,-2.614,-0.411,-0.662,-1.402,-2.256,-1.347,2.399
1.162,0.542,3.451,1.311,1.202,-0.165,1.346,4.324
4.283,3.993,7.181,4.07,3.938,2.383,4.556,6.784
8.179,7.518,10.553,7.232,7.081,5.226,7.915,9.377
12.381,10.489,13.089,9.951,10.331,7.696,10.558,11.193
15.703,11.983,14.082,11.143,12.583,8.799,11.383,11.1
16.788,11.25,12.974,9.981,12.408,7.727,9.591,8.282
15.062,8.387,9.914,6.523,9.139,4.504,5.29,2.855
11.271,4.604,5.978,1.943,3.641,0.228,-0.307,-3.908
7.095,1.691,2.715,-1.98,-1.991,-3.364,-5.349,-10.045
4.156,0.973,1.295,-3.845,-5.587,-4.787,-8.223,-13.79
3.143,2.48,1.836,-3.371,-6.061,-3.58,-8.27,-14.306
3.535,4.903,3.343,-1.45,-3.893,-0.529,-5.993,-11.903
3.947,6.317,4.265,0.423,-0.782,2.749,-2.707,-7.757
2.904,5.229,3.354,0.94,1.306,4.629,0.143,-3.305
-0.282,1.415,0.374,-0.386,1.243,4.318,1.705,0.381
-5.0,-3.863,-3.726,-2.974,-0.63,2.265,2.08,2.971
-9.579,-8.429,-7.29,-5.468,-2.748,-0.127,2.139,4.817
-12.256,-10.34,-8.861,-6.53,-3.37,-1.355,2.864,6.491
-12.249,-8.994,-8.032,-5.702,-1.747,-0.755,4.594,8.185
-10.171,-5.468,-5.67,-3.721,1.369,1.119,6.728,9.448
-7.54,-1.824,-3.349,-1.997,4.232,2.917,8.133,9.52
-5.811,0.143,-2.347,-1.643,5.207,3.415,7.927,7.988
