-49695.370,127609.100,-23443.210,127609.100,127609.100,127609.100,68107.670,112484.500,0.000
-220436.500,319852.300,55182.950,419977.900,419977.900,335974.800,102972.800,184773.100,0.000
-338447.000,153325.400,337802.000,554622.100,567393.700,220565.900,-13262.750,-106172.700,0.000
-228622.500,-246959.800,590792.400,365156.800,392509.400,-204336.300,-68276.720,-485987.800,0.000
-65774.710,-379328.300,691147.100,27498.090,44999.960,-569653.500,-44431.790,-683746.000,0.000
47624.870,-289831.800,584223.100,-298739.900,-294184.800,-782580.600,-60696.070,-780336.600,0.000
135161.900,-196131.000,209684.000,-498618.300,-498446.700,-805713.300,-169043.900,-733115.900,0.000
65853.430,-135927.000,-171158.100,-477065.200,-481021.600,-582473.100,-401704.300,-548344.800,0.000
-213901.300,-155821.000,-408169.100,-292444.000,-292200.400,-272520.500,-592361.600,-374075.200,0.000
-482772.600,-263054.700,-486895.800,-128096.600,-117771.400,-88795.400,-626432.800,-268581.800,0.000
-546787.300,-337396.400,-391675.600,-74243.840,-60354.750,-34449.780,-498819.000,-166847.400,0.000
-453719.400,-248747.500,-385258.600,-76550.980,-68621.550,2314.085,-256894.300,-29956.210,0.000
-292753.600,-56771.080,-567264.100,-71591.230,-71170.970,56544.630,-39275.140,98219.460,0.000
-112862.100,73090.230,-697914.700,-45103.570,-48115.940,110936.300,58832.750,178726.400,0.000
3911.984,105980.100,-687745.100,6097.027,2469.611,170146.100,63740.020,225037.900,0.000
19398.200,89592.230,-575778.300,59882.020,57097.820,210194.700,49446.190,233723.600,0.000
15469.910,36093.840,-383802.400,58303.680,57546.720,177774.000,53504.760,194920.200,0.000
65051.490,-2327.146,-220008.700,-1523.237,-2295.705,110138.300,90085.050,171249.700,0.000
117404.600,68680.910,-193052.800,-25279.830,-30207.500,122451.200,151562.700,228338.500,0.000
108155.200,196124.500,-241281.000,42921.400,34832.200,216856.900,180877.000,300161.400,0.000
82825.420,192101.500,-222752.400,113162.500,108478.400,250194.400,134794.400,269863.700,0.000
108350.100,41580.770,-126422.000,80986.190,81806.250,162267.000,75970.970,171831.800,0.000
151138.300,-24248.370,-56053.630,-352.667,-670.216,86644.480,102641.500,155667.200,0.000
146721.700,110729.000,-51182.500,-1077.186,-7712.192,137862.100,188489.500,243989.700,0.000
118605.200,241167.400,-54077.510,78038.690,69797.370,226301.700,207242.200,291272.300,0.000
127734.500,164974.500,-27695.000,113577.800,110777.100,209287.900,130223.700,219834.500,0.000
159749.200,8248.301,5445.803,59355.680,60330.350,117615.500,76121.270,139054.400,0.000
158564.500,12048.430,30390.960,7163.472,4849.587,89229.170,123655.500,160410.100,0.000
