1.134,5.054,3.797,8.429,4.193,2.125,2.181,7.494
-5.931,0.57,2.908,5.598,1.003,1.415,1.333,5.325
-12.87,-6.979,-2.095,-1.21,-5.594,-3.477,-3.407,-0.896
-18.614,-15.461,-9.528,-10.112,-13.516,-10.987,-9.881,-8.118
-18.639,-16.811,-11.52,-14.093,-16.068,-11.915,-9.669,-8.806
-16.883,-13.641,-10.175,-15.423,-15.498,-8.623,-6.559,-6.879
-16.778,-10.612,-9.642,-16.967,-15.245,-6.418,-6.105,-6.78
-17.61,-8.678,-10.736,-18.415,-15.182,-5.899,-8.356,-8.691
-17.347,-7.523,-12.088,-17.966,-13.782,-6.891,-11.681,-10.699
-11.479,-2.99,-8.324,-10.231,-6.733,-5.163,-10.332,-6.894
-4.897,1.385,-3.101,-0.141,1.123,-2.227,-6.503,-1.286
2.91,7.242,4.945,11.131,9.692,4.457,1.167,6.491
12.863,15.592,16.101,22.579,19.485,14.192,11.598,16.128
16.707,18.962,21.718,25.627,22.684,17.955,15.895,19.323
15.674,19.641,23.722,22.931,21.284,18.672,17.282,18.977
13.801,20.565,25.062,19.284,19.519,19.843,19.04,18.935
14.027,22.746,27.315,17.523,19.593,22.211,21.906,21.26
14.478,23.378,27.906,15.757,19.211,23.588,23.425,22.862
11.27,19.452,22.419,10.332,14.626,20.4,19.212,18.106
9.408,17.521,17.503,7.382,11.527,18.766,15.64,12.947
8.633,16.583,14.656,7.286,10.473,19.005,14.547,9.334
5.766,12.505,10.133,6.275,7.952,15.639,11.64,4.864
-0.37,4.438,1.528,2.183,1.812,5.959,3.537,-1.57
-6.897,-4.023,-7.453,-3.478,-5.485,-4.213,-5.468,-7.18
-8.583,-6.952,-10.149,-6.06,-7.938,-7.183,-8.121,-8.28
-9.608,-9.476,-12.187,-9.487,-9.498,-9.726,-10.779,-11.264
-8.119,-10.523,-12.343,-11.23,-9.328,-11.219,-11.944,-13.132
-3.004,-8.413,-8.193,-9.39,-5.936,-8.338,-8.434,-10.642
-0.552,-8.004,-5.3,-9.603,-4.286,-5.756,-5.492,-9.243
0.37,-7.011,-2.385,-9.494,-2.875,-2.188,-1.158,-6.783
-1.671,-7.745,-2.24,-10.065,-3.61,-0.999,1.068,-5.426
-7.276,-11.621,-6.298,-12.803,-7.882,-4.827,-2.32,-7.287
-13.384,-15.983,-11.454,-15.724,-12.913,-10.754,-8.294,-10.551
-15.491,-17.073,-14.247,-16.016,-14.907,-13.602,-11.38,-12.238
-10.02,-11.688,-12.303,-11.407,-11.341,-9.688,-8.325,-9.375
-4.914,-8.166,-14.127,-9.023,-9.719,-8.305,-8.532,-9.521
-3.122,-8.627,-20.373,-9.816,-11.089,-12.208,-14.128,-13.725
